x,y,z,__prediction
5.8639445,-0.72235775,7.6655645,165499.83331333057
6.991492,-0.508399,-11.679948,114093.90742890094
4.5051413,3.5521936,7.787181,400946.88811779034
-12.220068,-6.6041737,-6.958634,106695.12585857429
-5.63643,-7.9247665,-6.6490197,121239.45362727944
-15.523401,3.0225592,10.380509,80740.46145302997
-16.55952,1.5844898,9.965575,82137.27311403985
-1.6284021,-1.1186008,-2.820626,141749.084085066
-1.8974248,-0.70761013,-1.6350824,171394.14727327193
-1.5808139,-0.9596014,-3.0330286,153299.26275352467
-5.559698,-5.523296,-4.8802013,117262.86344849746
5.84502,0.6619215,-10.8667755,132666.11205093938
-4.6934385,-2.339682,-3.5284615,110765.60406138122
-15.696774,2.3897057,9.875789,82435.52416774063
-12.991961,-6.618271,-6.9270444,95513.70622505
-16.915722,1.210948,9.952075,74637.1879560402
-3.325952,-1.8196435,-2.0327415,127701.15979228784
-4.7119823,-2.3475924,-3.5339916,116868.877558371
5.825952,0.65453243,-10.888683,138769.38554792915
-9.940603,-7.005348,-7.85303,104390.2971969569
-11.16964,-7.432396,-7.701477,103013.79138304965
-12.947735,-6.626092,-6.9547176,100362.99709053975
-1.2380108,0.12284756,0.27760863,206447.26865603682
-13.013098,-4.4010983,6.8911886,109239.52633017658
-2.3229384,-0.56617546,-2.5227375,149813.1232916592
-15.539461,2.9994736,10.363102,80740.46145302997
-6.881093,-1.166287,2.138021,104584.3122392829
-4.693468,-2.3274531,-3.5264142,110765.60406138122
-10.364209,-7.354104,-7.879785,101616.97972203977
5.8653293,-0.047297478,-10.417969,131660.82149933977
-4.725848,-2.3200698,-3.4930189,122165.82669651438
-16.558325,1.5860739,9.965881,82137.27311403985
7.032578,-0.535264,-11.73949,99969.19627899179
7.0340858,-0.53004074,-11.730542,99969.19627899179
-4.3854847,-2.018412,-3.3616347,134981.82942002706
-2.5737526,1.1108513,-1.9408383,150752.66956673347
-3.1631103,-0.85514927,-2.487539,151927.64083902206
-3.9455357,-0.69149494,-3.6259787,141305.23026514484
-11.15284,-7.415697,-7.699854,103013.79138304965
-12.947386,-6.6626453,-6.9714556,95513.70622505
7.9680743,-6.4971933,6.079671,140700.67482429236
-3.7171984,-0.85815334,-3.323226,118715.35822529175
-13.054813,-4.7456775,6.703848,95736.14393255452
-2.266826,0.88287354,-6.046053,138482.5067117601
-4.0056324,1.0596752,-15.140262,146259.26688661007
-3.6799796,-0.8022404,-3.3313296,143308.91661801317
-2.0834942,0.7080097,-6.1344585,123038.05409140816
-4.6230702,0.5255079,-16.707111,130311.5002864011
-4.904886,1.2283478,-16.557323,147606.86724456312
-2.6126034,-0.12058449,-4.112008,150011.56800281297
-3.8813267,-0.61911774,-3.5937402,139146.87681067007
-2.652181,0.88819885,-2.4132671,167169.28882991278
5.965814,1.0861635,-10.738459,144398.23181075213
-2.479652,1.0541725,-1.763283,153658.64885990735
-2.5381193,1.0971355,-1.8791494,145485.18962517974
-2.0606267,-0.4158764,-0.91451526,172830.19786664625
-2.8933852,-0.94256496,-2.0556188,167816.09351821447
-2.807561,0.9674349,-2.2943923,176003.08837539947
-10.992933,-7.4157863,-7.747113,122703.14378055131
-15.556276,-1.6682739,5.6073103,110298.15311178069
-3.8875012,-1.3113284,-3.3471997,156940.4157983775
4.9187946,-1.2401991,5.68077,223933.97477162816
-3.955635,1.1760178,-15.271848,137382.67591470317
5.180409,0.40451717,7.3970747,228992.2487561795
-5.6355796,-7.933168,-6.656665,121239.45362727944
-3.9354799,1.0215483,-15.170857,144402.350506701
6.0405927,-1.0682755,7.722763,161102.87359505944
4.9583144,-2.349062,5.6343174,222518.49985608467
-3.8642387,-0.7570934,-3.5005167,121952.31052086307
-5.0348115,2.1206627,-16.620337,114605.97385868439
-1.4352405,-0.5577965,-0.18357706,186293.6973560271
-1.3681483,0.22633934,0.24266672,196696.81085056943
-1.5144039,0.17426205,0.30248904,186737.422532645
-1.0086075,0.19462585,0.31562352,349440.75549747935
-2.9010513,0.8499899,-2.7435095,180444.8905216332
-3.5802164,-0.83040524,-3.2249312,149765.95461701584
-4.9544067,1.9450073,-16.926022,120074.10090589139
-1.9070659,-0.50783825,-0.7398803,129285.60367864685
-2.3358736,-0.58125114,-2.4994879,131939.57169401087
-10.04577,-8.040124,-8.233472,117864.68642423692
-11.16782,-7.434726,-7.6992707,110812.12759475008
-4.4880614,-2.176355,-3.393844,122443.96456021321
-3.9595225,2.5426197,-2.3890753,187585.8842548601
-0.67890716,-0.021551132,0.3232298,265574.22605789924
3.0766473,2.8775282,10.337512,231792.6625559579
-4.067993,2.789526,-2.2803044,171839.1818742916
4.409574,1.3968601,6.623288,227886.90463151055
7.9587846,-6.0147076,6.8086367,171432.09923005183
7.977594,-5.9948764,6.787174,174815.18265187572
5.3608756,-3.465056,5.468234,190625.9436594185
6.120342,-2.7280507,4.7800016,217133.21221939384
4.870244,-2.1146955,5.696847,212538.5129490863
4.4085383,1.4470301,6.704629,243009.68008369926
-3.3980458,1.5886822,-2.3443804,241477.4318300743
5.1950345,-1.4669585,4.806879,253406.82784817932
5.8122783,5.385791,5.4574184,284755.20218611637
9.333963,-0.8098488,6.352994,195032.57529310658
4.8481607,-2.012928,5.7330723,220797.3147495461
2.1604948,-5.5963774,12.543015,191258.10951797414
3.096109,2.8776703,10.318615,231792.6625559579
-2.8247,0.93020153,-2.6504924,169103.6158826457
-2.5369315,1.17101,-5.166554,166628.8417231185
4.9316235,-1.7457328,5.71486,224639.7531515379
-2.9957016,0.71794987,-3.5308318,168498.99512359098
5.9264007,4.629985,-0.2555194,132113.63850332532
5.5893474,4.227894,0.34471607,150273.6826274051
3.2969985,1.8157549,-0.6604929,186749.23020713407
5.0882,-2.9098191,5.58055,200242.61016022327
5.6181865,4.2368364,0.35103774,139623.00113867683
5.259402,-1.5357604,4.6871014,239189.51924233115
-3.5625715,1.7514524,-2.4511275,216171.71603821998
5.268829,-1.5518584,4.6685915,239948.23588479127
9.819105,-1.2056298,6.2059307,200324.43071014428
9.105169,-0.6688194,6.4125595,224249.71430809717
9.417385,-0.95172167,6.311757,205484.5505710116
9.585409,-1.1686945,6.213846,219028.389572444
6.1188846,-2.7156677,4.7612686,231051.87748247784
-5.642062,-7.8992815,-6.6302776,119382.53724737035
-2.552694,-0.08404732,-4.238233,135245.4599586961
6.0319715,0.8375006,-10.731787,153281.94035529986
-3.9934514,1.9532547,-17.818829,126082.64919546602
-3.8706424,2.0682783,-18.049839,121434.9093144942
-3.872635,0.979681,-15.24021,133909.89086312067
2.6106205,-8.351953,-17.884087,114788.71777353206
5.036511,3.9779367,-0.6718037,150598.90008408035
4.6825275,3.0502443,8.25886,251302.90906295262
9.156784,-0.6282759,6.423253,209168.1459056533
1.2448602,0.8480301,-0.44458103,203304.13890426533
2.376556,2.3938885,11.691131,218699.35871379141
6.959493,6.7414064,7.2936916,272924.5761515209
9.405411,-0.9435277,6.312546,199563.20057942014
6.081285,-2.695528,4.7741413,230648.98655837812
3.7661805,3.095397,8.192841,258878.09573733207
6.019215,0.90735054,7.6308203,239082.01529283694
4.4042573,1.3793592,6.5879154,227711.12533818404
6.109449,0.9307623,7.5985403,225727.69407942763
5.8376603,1.0677519,7.5637465,229963.67927920652
4.9500504,-1.2662206,5.6616077,243315.48713022037
7.438502,7.094076,-0.84106755,153034.10996663623
7.4517026,7.106392,-0.8470712,160534.19512463588
3.0403204,2.8611345,10.383588,256420.00409077245
5.5128026,-3.1731515,5.1995974,197537.47703954944
8.75963,-0.91999483,6.371623,233646.4248627341
-3.6198535,2.2766476,-2.4337857,194154.7245929451
2.353725,-5.4015765,12.354714,197152.8320395721
2.150938,-5.6059055,12.552414,191258.10951797414
6.0985017,-2.713622,4.77822,216374.4955769337
2.353588,-5.401738,12.354849,197152.8320395721
5.4768434,-3.3282247,5.2973747,192256.4317651488
3.2752671,1.8405218,-0.63659763,172071.84830158995
3.6507053,2.4881096,-0.52677417,172277.6799828569
5.5165305,-3.3975992,5.305873,185808.805420665
-6.897276,-1.1799612,2.1509686,116126.62210999563
-3.0384374,0.77097034,-2.997923,175516.47352947295
-13.124027,-4.737431,6.779825,112093.69296371893
7.9114556,-0.66599655,-11.320246,117588.79383265419
7.8936324,-0.6629276,-11.33855,115316.12387097155
-4.475995,1.5470133,-16.806383,150320.65419430454
2.361786,-5.39396,12.347119,204652.91719757178
5.7441106,4.3929205,-0.8773544,125273.90765200938
5.5353665,1.3108606,7.46183,271540.1151848564
5.601214,4.2263203,0.34202838,142475.34641570467
5.115949,4.1355276,-0.17434764,148452.321300817
7.4240966,7.074785,-0.8447752,146930.83646964649
8.590288,-11.755764,-3.8162339,172356.3209040832
8.590126,-11.755605,-3.8160818,172356.3209040832
4.576066,3.5393457,-1.0674949,160187.00824145667
8.588083,-11.753548,-3.8140202,172356.3209040832
8.590187,-11.755665,-3.8161385,172356.3209040832
-15.586653,-1.6559815,5.5584755,89378.79276847467
5.8659654,0.11510563,-10.544766,121671.82996907042
-6.489442,-1.1405439,1.7615318,104595.48670193166
-12.966076,-6.6271567,-6.92266,103312.04243675042
-4.8325768,1.9130249,-16.299702,121436.73067100873
-5.1699033,-5.1525383,-4.797168,112912.20062729751
-3.6708186,-0.88686085,-3.3007622,129825.51554661029
-5.0063853,-2.7447324,-3.9723005,123746.15790406418
-6.9254026,-1.1558561,2.1807246,99530.38804654538
-1.6504904,-0.36455345,-0.049985647,115508.69886638956
-16.942427,1.1842995,9.925071,74637.1879560402
-15.659103,2.5744886,10.051368,96771.17195204401
-1.6451328,-0.6578312,-0.48749304,136798.49077194554
-2.3331769,-0.5814276,-2.5104933,149732.85087995013
-3.3430676,-1.9172912,-1.91364,137217.9973478429
-2.5462232,-0.024941444,-4.3761373,137617.1635901464
6.1923013,-1.5878601,7.797777,153201.82092748227
-2.0526044,-0.6397209,-0.7190919,135468.00994281872
-1.6277537,-1.0966129,-2.8254995,137871.35766905866
-3.3794565,-1.9253411,-2.0070674,120201.07463428819
6.0331225,-1.1067114,7.7167397,157595.29113541567
5.8220706,-0.65747166,7.6515045,158232.76769374352
-4.4953017,-2.168613,-3.321046,129283.49728746209
-11.99968,-6.5977554,-6.972599,106695.12585857429
5.988383,-1.0982285,7.6573944,175131.19845256986
-1.9804199,-0.9285693,-2.8290648,156409.18623613258
2.708551,2.9335861,10.78465,187942.2317453052
-3.0255299,-0.8567076,-2.309259,161613.79197248575
-15.74921,2.4815807,10.041515,100888.1736882198
5.669561,0.32316875,7.488369,209412.54587431473
6.0473228,-1.1059003,7.7135935,155742.94317716907
-1.3226138,0.17953682,0.27475524,209935.31940186163
6.0514483,-1.1667571,7.6990747,195135.88137294893
-2.1700568,-0.3596077,-1.167376,172834.5442371928
-2.6486182,-0.83478165,-2.0057282,222168.3657437059
-3.4697523,1.1382751,-2.6852627,198786.5743638663
-1.332026,0.13194466,0.2834425,199693.789115221
-3.7325997,-0.8030529,-3.319308,153017.59373316722
-3.0072002,1.1453533,-2.2208135,221942.48766922785
-13.023916,-6.5991015,-6.94626,95513.70622505
5.867825,0.5018835,-10.808919,131401.45559179145
-16.926357,1.2002048,9.945797,74637.1879560402
-15.528879,3.0029278,10.367194,80740.46145302997
-16.941212,1.1855669,9.9255,74637.1879560402
-1.60403,-1.0822425,-2.8186119,135726.08299978526
-7.071464,-1.1122146,2.3206577,99899.45125835092
-16.975758,1.1493979,9.8974695,79486.47882152995
-15.427097,-8.216966,9.638754,85584.94650454033
-4.4861474,-2.1866698,-3.3382504,112906.82115755552
-16.953585,1.1728077,9.917996,74637.1879560402
6.097155,5.4709473,6.1891804,291131.61922187626
5.833575,5.3941374,5.485652,274305.88199686765
-2.9488304,0.85797787,-2.8616798,213209.91617537802
-2.715956,0.8722563,-2.703099,156912.20880563956
5.5271115,5.4403496,5.5442686,228367.34825489836
-2.5682867,1.3524036,-5.3661375,142964.66287836942
-2.995934,1.0076199,-5.572497,141800.9854736072
4.566655,1.2760448,6.817051,267413.6221735603
5.459843,0.9527054,7.4425316,273877.98741321586
8.409122,-5.910578,5.875473,166832.79849140608
-2.9268386,0.83062077,-2.8417132,201966.8542364478
6.638908,6.84177,6.8172836,242023.02185686777
5.04723,4.072796,-0.22074866,188470.9380096736
5.49309,-3.2486348,5.246274,205359.32393485025
5.4531665,0.9495716,7.4300156,259008.17341882444
-3.8094401,2.2225056,-2.3976073,196854.08004391432
6.106932,5.4317465,6.2605963,332820.93564973597
5.0939307,4.061309,7.1094055,348589.0269946316
5.0562057,4.0018616,7.1319895,353489.9698941002
5.0174913,5.502181,7.1588745,328532.5258574259
-3.1940954,-0.7629652,-2.4644215,112770.87220851844
5.510301,-1.9957347,4.6395655,217263.49856950878
5.563001,5.189704,4.4370174,168455.35038405829
5.603124,5.1889133,4.5333776,187626.72224730236
6.271157,4.4137726,-1.0915022,122513.48031277824
-4.687029,1.9394302,-16.433918,133057.6593520881
-3.58353,-0.8176527,-3.6333876,140626.8269262943
-1.3230842,0.0494709,0.29508018,201505.57915362436
-3.917003,2.1036482,-18.002792,125150.42568591138
-2.7422435,1.0474176,-2.5569615,165051.8517425462
-15.43676,-8.227138,9.6010065,82964.44095602215
-15.613733,-1.634748,5.5291624,97706.04576845659
-3.6986644,-0.81272507,-3.3014388,140678.04582969024
-10.264292,-7.495736,-7.9776144,111803.61727700492
-15.071245,-7.363835,9.143266,90196.68313310508
-15.472721,-8.26408,9.622815,82964.44095602215
-15.464867,-8.253201,9.611808,82964.44095602215
-15.064455,-7.3558397,9.136067,90196.68313310508
-2.8436248,0.857934,-2.654598,173417.6365481162
-2.935524,1.1438875,-2.3285742,168451.808173538
-4.1354384,1.0075092,-15.302432,169494.8332411553
-5.9862003,-6.0711517,-5.691609,174455.82125430828
5.9483447,1.117302,-10.743792,135919.1054400036
-3.827582,1.0276794,-16.341526,134123.68715592354
6.241656,4.4119234,-1.0692666,114715.1441010778
-3.5915763,0.38916683,-3.2757537,160636.8184462001
4.412259,1.4748087,6.7372036,224141.09633579283
